Geneid	SRR11047173	SRR11047174	SRR11047175	SRR11047176
AT3G44970	0.000000	0.000000	2.730697	0.250955
AT3G44980	0.000000	0.000000	0.000000	0.000000
AT3G44990	5.167666	13.525633	13.044257	4.312171
AT3G45000	0.000000	0.000000	0.000000	0.000000
AT3G45010	14.899281	12.372231	11.738808	10.458724
AT3G45020	3.951367	5.413001	5.547772	5.321936
AT3G45030	92.734589	158.950104	169.932831	131.931885
AT3G45040	7.153856	7.399010	7.618527	7.337481
AT3G45050	29.464224	32.691238	31.927711	36.698261
AT3G45060	0.921893	0.580074	0.554273	0.557548
AT3G45070	0.000000	0.000000	0.975028	0.000000
AT3G45080	0.000000	0.169779	0.000000	0.000000
AT3G45090	2.829458	4.375550	6.172339	3.564882
AT3G45093	0.000000	0.000000	0.000000	0.000000
AT3G45100	7.537903	6.934800	7.654905	8.103058
AT3G45110	0.000000	0.000000	0.000000	0.000000
AT3G45130	0.308158	0.000000	0.998670	0.946089
AT3G45140	426.606140	384.460388	669.739014	641.963806
AT3G45150	0.000000	0.000000	0.000000	0.000000
AT3G45160	45.199867	38.029320	69.927467	22.998730
AT3G45170	0.000000	0.000000	0.000000	0.000000
AT3G45180	0.000000	0.000000	0.251769	0.000000
AT3G45190	18.656839	19.660288	19.773712	18.343426
AT3G45200	0.000000	0.000000	0.000000	0.000000
AT3G45210	12.394852	12.016573	9.060268	10.593337
AT3G45220	0.000000	0.000000	0.000000	0.000000
AT3G45230	14.825314	15.226949	14.044536	11.140210
AT3G45240	15.072325	17.932619	19.294703	18.903002
AT3G45243	0.000000	0.000000	0.000000	0.000000
AT3G45245	0.000000	0.000000	0.000000	0.000000
AT3G45248	0.000000	0.000000	0.000000	0.000000
AT3G45252	0.000000	0.000000	0.000000	0.000000
AT3G45260	24.011509	21.605312	14.446767	13.068618
AT3G45275	0.000000	0.000000	0.000000	0.272640
AT3G45280	0.205237	0.270643	0.000000	0.000000
AT3G45285	0.000000	0.000000	0.000000	0.000000
AT3G45290	6.564488	3.627076	5.523624	5.613382
AT3G45300	17.550541	14.846652	17.943378	19.268688
AT3G45310	19.669086	17.657564	17.037390	16.353487
AT3G45320	0.000000	0.000000	0.000000	0.000000
AT3G45330	0.000000	0.000000	0.000000	0.000000
AT3G45390	0.527951	0.569183	0.375292	0.632311
AT3G45400	3.005675	2.429204	2.973593	2.258748
AT3G45410	0.251443	1.013716	0.339983	0.283041
AT3G45420	0.996948	1.154290	1.305658	1.508427
AT3G45430	1.057746	0.954211	1.239461	1.270131
AT3G45440	0.000000	0.000000	0.162350	0.000000
AT3G45443	7.792603	8.907653	8.631465	7.441010
AT3G45450	0.000000	0.000000	0.000000	0.000000
AT3G45460	0.000000	0.000000	0.000000	0.000000
AT3G45470	0.000000	0.000000	0.000000	0.000000
AT3G45480	0.000000	0.000000	0.000000	0.000000
AT3G45490	0.000000	0.000000	0.000000	0.000000
AT3G45500	0.000000	0.000000	0.000000	0.000000
AT3G45510	0.000000	0.000000	0.000000	0.000000
AT3G45525	0.000000	0.000000	0.000000	0.000000
AT3G45530	0.000000	0.000000	0.000000	0.000000
AT3G45540	0.000000	0.000000	0.000000	0.000000
AT3G45555	0.000000	0.000000	0.000000	0.000000
AT3G45560	0.000000	0.000000	0.000000	0.000000
AT3G45570	0.000000	0.000000	0.000000	0.000000
AT3G45577	0.000000	0.000000	0.000000	0.000000
AT3G45580	0.000000	0.000000	0.000000	0.000000
AT3G45590	3.194260	3.244438	2.677048	2.045726
AT3G45600	46.567917	34.899418	28.266632	28.085463
AT3G45610	0.844755	3.704001	2.364823	1.537249
AT3G45620	18.157293	16.459152	16.309765	16.790157
AT3G45630	8.156037	8.213428	7.726663	7.545855
AT3G45638	0.791525	0.851558	0.908291	0.668401
AT3G45640	54.909958	52.023029	42.806347	42.913727
AT3G45645	0.000000	0.000000	0.000000	0.000000
AT3G45650	1.479496	0.932964	1.656855	0.869969
AT3G45660	0.000000	0.000000	0.000000	0.000000
AT3G45670	0.000000	0.000000	0.000000	0.000000
AT3G45673	0.000000	0.000000	0.000000	0.000000
AT3G45680	0.349055	0.452161	0.725430	0.344645
AT3G45690	0.000000	0.000000	0.000000	0.000000
AT3G45700	0.000000	0.000000	0.000000	0.000000
AT3G45710	0.251708	0.515749	0.708532	0.341805
AT3G45720	0.000000	0.000000	0.000000	0.000000
AT3G45730	13.555122	18.299501	11.461849	13.147321
AT3G45740	7.298427	7.578121	8.321339	9.281677
AT3G45750	3.519862	3.790169	4.363273	3.389578
AT3G45760	0.000000	0.000000	0.000000	0.000000
AT3G45770	31.318211	26.910313	30.505585	31.642662
AT3G45780	85.092064	70.373497	65.120392	67.342644
AT3G45790	0.000000	0.000000	0.000000	0.000000
AT3G45800	0.000000	0.000000	0.000000	0.000000
AT3G45810	0.000000	0.000000	0.000000	0.000000
AT3G45820	0.000000	0.000000	0.000000	0.000000
AT3G45830	3.719185	3.679926	3.472734	3.947157
AT3G45840	0.000000	0.165162	0.000000	0.000000
AT3G45850	11.785339	10.248307	11.164560	12.449922
AT3G45851	0.000000	0.000000	0.000000	0.000000
AT3G45860	26.944233	18.602526	28.556656	25.463282
AT3G45870	0.447856	1.121138	0.210317	0.253699
AT3G45880	1.398471	1.152449	1.787060	1.616613
AT3G45890	2.704788	3.385146	3.766123	3.707384
AT3G45900	7.678938	8.104703	8.523441	8.030846
AT3G45910	0.000000	0.000000	0.000000	0.000000
AT3G45920	0.000000	0.000000	0.000000	0.000000
AT3G45930	20.957516	27.885920	45.322411	29.857613
AT3G45935	0.000000	0.000000	0.000000	0.000000
AT3G45940	0.696685	0.385886	0.187974	0.505505
AT3G45950	0.000000	0.000000	0.000000	0.000000
AT3G45955	0.000000	0.000000	0.000000	0.000000
AT3G45960	1.742614	0.594317	0.450370	0.178979
AT3G45965	0.000000	0.000000	0.000000	0.000000
AT3G45970	78.893356	49.473133	26.701082	18.757961
AT3G45980	72.042511	89.477730	106.893188	90.633095
AT3G45990	0.000000	0.000000	0.000000	0.000000
AT3G46000	81.956764	69.415482	62.928654	61.045673
AT3G46010	116.456772	112.372093	101.362076	97.480125
AT3G46020	5.430557	7.552567	7.805160	5.366255
AT3G46030	63.619392	74.296356	109.659462	78.741898
AT3G46040	57.095196	96.129921	102.402504	77.456535
AT3G46050	0.000000	0.000000	0.000000	0.000000
AT3G46060	58.523937	55.830505	54.409042	51.581493
AT3G46070	0.000000	0.713756	0.000000	0.000000
AT3G46080	0.318817	22.012102	0.662488	1.868315
AT3G46086	0.000000	0.000000	0.000000	0.000000
AT3G46090	0.000000	14.780579	1.224838	1.569286
AT3G46100	16.399153	22.483238	20.220367	20.693779
AT3G46110	3.645202	2.401821	2.384375	2.922851
AT3G46120	0.000000	0.000000	0.000000	0.000000
AT3G46130	16.531836	16.849895	5.538120	5.559646
AT3G46140	0.000000	0.000000	0.000000	0.000000
AT3G46150	0.334656	0.470502	0.616414	0.264203
AT3G46160	0.000000	0.000000	0.000000	0.000000
AT3G46170	0.000000	0.000000	0.000000	0.000000
AT3G46180	4.475299	4.355021	4.734822	3.952635
AT3G46190	0.000000	0.000000	0.000000	0.000000
AT3G46200	3.842928	3.901963	4.668015	4.177096
AT3G46210	10.343649	14.009777	18.155170	11.738001
AT3G46220	5.485243	4.832820	5.705024	5.108476
AT3G46230	0.514673	34.679913	0.969336	2.032590
AT3G46240	0.000000	0.000000	0.000000	0.000000
AT3G46260	0.000000	0.000000	0.000000	0.000000
AT3G46270	0.000000	0.000000	0.000000	0.000000
AT3G46280	0.660558	3.145992	0.833438	1.432584
AT3G46290	13.295860	12.185038	10.025690	9.251550
AT3G46300	0.514580	0.268655	0.000000	0.000000
AT3G46310	0.000000	0.369862	0.000000	0.000000
AT3G46320	21.954636	33.923382	53.339550	36.124527
AT3G46330	0.000000	0.000000	0.000000	0.000000
AT3G46340	0.000000	0.000000	0.000000	0.000000
AT3G46350	0.000000	0.000000	0.000000	0.000000
AT3G46355	0.000000	0.000000	0.000000	0.000000
AT3G46360	0.000000	0.000000	0.000000	0.000000
AT3G46370	1.209932	2.263209	0.748088	2.402301
AT3G46380	0.000000	0.000000	0.000000	0.000000
AT3G46390	0.000000	0.000000	0.000000	0.000000
AT3G46400	0.000000	0.000000	0.000000	0.000000
AT3G46410	0.000000	0.000000	0.000000	0.000000
AT3G46420	0.000000	0.000000	0.000000	0.000000
AT3G46430	98.963676	115.831612	132.884735	121.204880
AT3G46440	10.327149	12.437377	11.389884	8.284267
AT3G46450	13.567298	11.920646	9.542488	8.972416
AT3G46460	22.574434	22.779951	20.967112	21.111069
AT3G46470	0.000000	0.000000	0.000000	0.000000
AT3G46480	0.000000	0.000000	0.000000	0.000000
AT3G46490	10.272629	5.021239	6.108978	14.444278
AT3G46500	0.000000	0.000000	0.000000	0.000000
AT3G46510	17.871065	17.296852	15.033998	15.651989
AT3G46520	0.000000	0.798559	0.000000	0.000000
AT3G46530	23.130953	22.253700	18.585426	21.566011
AT3G46540	26.110579	27.433683	30.853722	28.206587
AT3G46550	18.808470	18.157431	17.932444	17.548635
AT3G46560	25.332302	37.704166	34.650566	28.710457
AT3G46565	0.000000	0.000000	0.000000	0.000000
AT3G46570	0.000000	0.000000	0.000000	0.000000
AT3G46580	5.717560	7.111871	8.230820	7.143824
AT3G46585	0.000000	0.000000	0.000000	0.000000
AT3G46590	41.777187	38.361713	34.704899	38.534077
AT3G46600	23.748415	19.056150	21.297800	23.934652
AT3G46610	9.930017	10.237962	9.089089	10.067877
AT3G46613	0.000000	0.000000	0.000000	0.000000
AT3G46614	0.000000	0.000000	0.000000	0.000000
AT3G46616	0.174858	0.000000	0.000000	0.000000
AT3G46617	0.000000	0.000000	0.000000	0.000000
AT3G46620	6.576117	13.656028	8.849584	8.726396
AT3G46630	32.181446	33.311924	22.132074	27.596521
AT3G46640	20.118856	14.699733	12.188519	14.078485
AT3G46650	0.000000	0.000000	0.000000	0.000000
AT3G46658	1.531167	1.082934	1.167804	1.755030
AT3G46660	0.000000	0.000000	0.000000	0.803901
AT3G46666	0.000000	0.200185	0.252152	0.000000
AT3G46668	4.225709	4.484182	3.680190	5.070261
AT3G46670	4.150514	4.539279	3.081650	5.295827
AT3G46680	0.000000	0.000000	0.000000	0.000000
AT3G46690	0.348420	0.933568	0.421484	0.563527
AT3G46700	0.000000	0.000000	0.505860	0.192142
AT3G46710	0.000000	0.000000	0.000000	0.000000
AT3G46720	0.000000	0.000000	0.000000	0.000000
AT3G46730	0.193240	0.207732	0.000000	0.184218
AT3G46735	0.000000	0.000000	0.000000	0.000000
AT3G46740	25.359072	36.364822	42.548199	34.991356
AT3G46750	0.000000	0.000000	0.000000	0.000000
AT3G46760	0.000000	0.000000	0.000000	0.000000
AT3G46770	0.270592	0.314997	0.551632	0.559419
AT3G46780	411.014771	409.783020	354.134003	420.121521
AT3G46790	5.130055	6.066031	5.637646	5.226073
AT3G46800	0.000000	0.000000	0.000000	0.000000
AT3G46810	0.000000	0.000000	0.000000	0.000000
AT3G46820	8.265169	9.407500	9.102373	8.574845
AT3G46830	28.050011	23.395803	21.217045	16.704029
AT3G46840	0.000000	0.000000	0.000000	0.000000
AT3G46845	2.794346	5.288530	6.069485	4.739656
AT3G46850	0.000000	0.000000	0.000000	0.000000
AT3G46860	0.000000	0.000000	0.000000	0.000000
AT3G46870	7.445338	9.172073	7.526419	6.476085
AT3G46875	0.000000	0.000000	0.000000	0.000000
AT3G46880	1.121149	0.805448	1.698148	0.328568
AT3G46890	0.351797	1.585547	0.299602	0.253745
AT3G46900	6.215838	7.952982	2.982501	6.293605
AT3G46910	0.000000	0.000000	0.000000	0.000000
AT3G46920	3.138749	3.138122	3.545666	3.815670
AT3G46930	2.141676	2.534548	1.878914	1.603701
AT3G46940	12.287620	17.528763	33.967205	15.978651
AT3G46950	2.384182	3.711125	3.970928	3.226891
AT3G46960	4.638743	4.867579	5.987634	5.717241
AT3G46970	110.003029	89.200523	69.661377	87.924210
AT3G46980	10.253399	9.337172	9.889272	10.379660
AT3G46990	1.681757	1.818840	3.163656	2.097876
AT3G47000	12.261539	13.569470	12.599810	12.428091
AT3G47010	6.068394	4.228402	5.924585	5.704734
AT3G47020	0.000000	0.000000	0.000000	0.000000
AT3G47030	0.000000	0.169930	0.000000	0.000000
AT3G47040	0.000000	0.000000	0.000000	0.000000
AT3G47050	0.000000	0.000000	0.000000	0.000000
AT3G47060	4.450593	4.015140	4.564224	4.595074
AT3G47070	257.574951	238.852875	232.366180	315.771088
AT3G47080	10.381398	9.857029	11.339454	12.316475
AT3G47090	1.786581	0.970858	0.703862	0.724246
AT3G47100	1.070052	1.303116	1.332120	1.389822
AT3G47110	0.765479	0.745886	0.498825	0.477309
AT3G47120	7.692267	9.514468	9.390379	7.850589
AT3G47130	0.000000	0.000000	0.000000	0.000000
AT3G47140	0.000000	0.000000	0.000000	0.000000
AT3G47150	0.000000	0.000000	0.000000	0.000000
AT3G47160	22.476931	18.643709	17.947771	18.332079
AT3G47170	0.000000	0.000000	0.000000	0.000000
AT3G47180	0.000000	0.000000	0.177493	0.214170
AT3G47190	0.000000	0.000000	0.000000	0.000000
AT3G47200	0.000000	0.609997	0.000000	0.000000
AT3G47210	0.000000	0.387290	0.000000	0.000000
AT3G47220	0.815951	0.981076	0.218428	0.258637
AT3G47250	58.912289	48.021839	41.635368	56.384872
AT3G47290	13.969234	15.352671	13.224272	14.519165
AT3G47295	7.206411	7.379940	10.224578	9.526977
AT3G47300	5.727731	5.210856	5.483858	4.992623
AT3G47340	29.955164	22.386234	36.510639	45.068203
AT3G47341	0.000000	0.000000	0.000000	0.000000
AT3G47342	3.219392	2.048730	4.079791	1.748663
AT3G47347	10.463870	16.845377	18.286280	11.601246
AT3G47348	22.919613	44.231430	36.614986	29.256716
AT3G47350	34.276981	36.827129	43.803410	31.721207
AT3G47360	4.850975	5.403588	6.009501	4.045023
AT3G47370	57.599052	96.790337	102.378220	67.047073
AT3G47380	1.397287	2.106582	5.857495	2.222410
AT3G47390	9.252589	8.646732	9.213666	9.230615
AT3G47400	0.273672	0.236275	0.300552	0.305174
AT3G47410	0.000000	0.000000	0.000000	0.000000
AT3G47420	12.665238	16.451246	13.523135	10.876624
AT3G47430	42.914207	43.686188	43.508213	58.016266
AT3G47440	0.000000	0.000000	0.000000	0.000000
AT3G47450	19.420481	29.055727	27.003851	27.625006
AT3G47460	0.625200	1.028679	1.800755	0.890288
AT3G47470	2821.707275	2839.411865	2241.135986	2640.083984
AT3G47480	6.314551	26.522667	16.105242	24.059580
AT3G47490	17.435356	20.893847	19.432735	26.273287
AT3G47500	18.665510	21.332932	18.943699	19.507166
AT3G47510	8.477819	5.165562	6.987804	5.734324
AT3G47520	30.995056	39.270763	41.949375	34.322788
AT3G47530	1.262892	1.447233	1.870938	1.373184
AT3G47540	4.537197	7.750309	5.747209	5.565542
AT3G47550	16.701403	14.508744	15.998507	14.776436
AT3G47560	28.933798	28.002850	27.846775	30.031794
AT3G47570	5.945892	3.799133	5.502078	5.254463
AT3G47580	2.859853	2.070572	1.866142	1.944203
AT3G47590	15.010243	10.737829	10.530773	9.423260
AT3G47600	6.377162	5.263719	5.609376	4.572794
AT3G47610	11.339046	10.479482	11.805427	11.814807
AT3G47620	24.546932	18.045828	18.503851	17.090120
AT3G47630	6.219539	7.199003	7.093968	6.284333
AT3G47640	5.282667	7.604784	5.718336	6.070182
AT3G47650	141.556381	188.110596	183.328506	188.518341
AT3G47660	0.000000	0.000000	0.000000	0.000000
AT3G47670	27.651583	21.511482	21.894360	19.251270
AT3G47675	16.598307	19.949320	21.064789	21.647324
AT3G47680	22.087357	21.805195	25.505716	24.654125
AT3G47690	2.362914	3.197411	3.508813	2.144142
AT3G47700	2.807831	2.988875	2.861889	2.853738
AT3G47710	0.000000	0.000000	0.000000	0.000000
AT3G47720	0.000000	0.000000	0.000000	0.000000
